Ville;Année;Libellé;Sexe;Total;<1;1-4;5-14;15-24;25-34;35-44;45-54;55-64;65-74;75-84;85-94;95
-1;32;16;M;0;;;;;;;;;;;;
-1;32;16;F;2496;;;;2;3;33;146;387;516;817;533;59
-1;32;16;T;2496;;;;2;3;33;146;387;516;817;533;59
-1;32;17;M;0;;;;;;;;;;;;
-1;32;17;F;3462;;;;4;15;55;265;610;834;1054;577;48
-1;32;17;T;3462;;;;4;15;55;265;610;834;1054;577;48
-1;32;18;M;8779;;;;;;;60;499;1351;3517;3063;289
-1;32;18;F;0;;;;;;;;;;;;
-1;32;18;T;8779;;;;;;;60;499;1351;3517;3063;289
-1;32;19;M;2327;;3;5;1;10;40;175;418;522;730;405;18
-1;32;19;F;1277;;;5;3;5;15;59;137;233;436;349;35
-1;32;19;T;3604;;3;10;4;15;55;234;555;755;1166;754;53
-1;32;20;M;3868;;;1;;3;13;117;552;803;1394;924;61
-1;32;20;F;1219;;;;;1;8;25;94;147;422;454;68
-1;32;20;T;5087;;;1;;4;21;142;646;950;1816;1378;129
-1;32;21;M;7073;3;7;25;62;83;127;318;917;1456;2582;1392;101
-1;32;21;F;6037;2;7;25;34;41;90;190;506;997;2245;1705;195
-1;32;21;T;13110;5;14;50;96;124;217;508;1423;2453;4827;3097;296
-1;32;22;M;13567;4;26;52;93;148;334;1233;2847;3038;3802;1862;128
-1;32;22;F;9968;;17;45;59;89;209;599;1311;1555;2990;2664;430
-1;32;22;T;23535;4;43;97;152;237;543;1832;4158;4593;6792;4526;558
-1;32;23;M;3301;5;12;10;12;15;42;157;400;506;1079;972;91
-1;32;23;F;3346;5;8;16;10;15;39;82;203;297;980;1381;310
-1;32;23;T;6647;10;20;26;22;30;81;239;603;803;2059;2353;401
-1;32;24;M;956;3;6;3;7;19;25;46;96;128;261;321;41
-1;32;24;F;1195;4;6;6;7;12;16;39;72;72;290;503;168
-1;32;24;T;2151;7;12;9;14;31;41;85;168;200;551;824;209
-1;32;25;M;5405;;;1;3;14;49;217;650;964;2020;1365;122
-1;32;25;F;5458;;;;3;5;17;91;247;546;1805;2290;454
-1;32;25;T;10863;;;1;6;19;66;308;897;1510;3825;3655;576
-1;32;26;M;2951;24;19;20;31;38;71;146;358;339;770;954;181
-1;32;26;F;4686;24;14;12;29;33;40;107;223;308;972;2045;879
-1;32;26;T;7637;48;33;32;60;71;111;253;581;647;1742;2999;1060
-1;32;27;M;2257;;;;;31;233;606;803;340;188;54;2
-1;32;27;F;594;;;;;4;52;156;191;102;56;32;1
-1;32;27;T;2851;;;;;35;285;762;994;442;244;86;3
-1;32;28;M;125;;;;7;30;63;19;3;1;2;;
-1;32;28;F;26;;;;1;6;10;7;;;;2;
-1;32;28;T;151;;;;8;36;73;26;3;1;2;2;
-1;32;29;M;5610;;;;6;14;75;138;270;394;1771;2547;395
-1;32;29;F;10558;;;2;8;19;41;101;180;351;2118;5588;2150
-1;32;29;T;16168;;;2;14;33;116;239;450;745;3889;8135;2545
-1;32;30;M;93;8;2;2;2;5;8;9;16;12;22;6;1
-1;32;30;F;88;11;1;1;2;1;6;8;11;11;21;13;2
-1;32;30;T;181;19;3;3;4;6;14;17;27;23;43;19;3
-1;32;31;M;12899;46;18;44;92;104;208;460;874;1525;4621;4532;375
-1;32;31;F;20103;36;16;24;40;62;138;305;643;1144;5598;10045;2052
-1;32;31;T;33002;82;34;68;132;166;346;765;1517;2669;10219;14577;2427
-1;32;32;M;19881;;;1;2;34;346;1052;2505;3177;6625;5532;607
-1;32;32;F;14477;1;;;2;13;55;206;477;964;3843;7015;1901
-1;32;32;T;34358;1;;1;4;47;401;1258;2982;4141;10468;12547;2508
-1;32;33;M;18481;16;8;7;38;88;230;624;1417;1992;5570;7266;1225
-1;32;33;F;24602;17;5;6;16;41;89;187;476;966;5276;12800;4723
-1;32;33;T;43083;33;13;13;54;129;319;811;1893;2958;10846;20066;5948
-1;32;34;M;13333;1;2;5;15;33;143;461;1071;1797;4881;4465;459
-1;32;34;F;18327;3;1;7;10;23;113;291;542;1121;5311;8926;1979
-1;32;34;T;31660;4;3;12;25;56;256;752;1613;2918;10192;13391;2438
-1;32;35;M;12631;2;1;3;9;36;124;467;1314;1857;4176;4166;476
-1;32;35;F;16436;2;3;4;15;34;77;221;482;996;4212;8028;2362
-1;32;35;T;29067;4;4;7;24;70;201;688;1796;2853;8388;12194;2838
-1;32;36;M;160;;2;2;1;7;14;29;30;21;33;17;4
-1;32;36;F;157;2;1;2;2;3;11;20;26;10;30;37;13
-1;32;36;T;317;2;3;4;3;10;25;49;56;31;63;54;17
-1;32;37;M;4919;1;2;2;5;14;35;119;291;491;1497;2064;398
-1;32;37;F;5514;;3;;5;7;24;57;96;186;1176;2806;1154
-1;32;37;T;10433;1;5;2;10;21;59;176;387;677;2673;4870;1552
-1;32;38;M;265;;;3;7;9;20;21;34;34;71;52;14
-1;32;38;F;572;;;2;3;5;10;32;45;68;155;203;49
-1;32;38;T;837;;;5;10;14;30;53;79;102;226;255;63
-1;32;39;M;5492;;;;1;3;14;124;489;869;2079;1720;193
-1;32;39;F;3038;;;;1;;11;54;174;302;956;1208;332
-1;32;39;T;8530;;;;2;3;25;178;663;1171;3035;2928;525
-1;32;40;M;7054;7;6;1;18;30;61;148;530;980;2543;2332;398
-1;32;40;F;6825;4;6;2;3;16;33;76;219;427;1747;3194;1098
-1;32;40;T;13879;11;12;3;21;46;94;224;749;1407;4290;5526;1496
-1;32;41;M;398;;;;2;;4;16;62;43;132;132;7
-1;32;41;F;430;;;;1;3;4;3;20;36;112;212;39
-1;32;41;T;828;;;;3;3;8;19;82;79;244;344;46
-1;32;42;M;5029;;;;1;21;251;1057;1753;1091;698;153;4
-1;32;42;F;2086;1;;;1;8;94;376;625;464;382;130;5
-1;32;42;T;7115;1;;;2;29;345;1433;2378;1555;1080;283;9
-1;32;43;M;6704;6;;3;12;43;124;377;783;958;2189;1994;215
-1;32;43;F;7770;2;1;2;8;15;54;173;360;566;2244;3487;858
-1;32;43;T;14474;8;1;5;20;58;178;550;1143;1524;4433;5481;1073
-1;32;44;M;322;;;;;1;;4;14;29;101;145;28
-1;32;44;F;689;;;3;;2;;2;12;21;161;331;157
-1;32;44;T;1011;;;3;;3;;6;26;50;262;476;185
-1;32;45;M;115;;;;;1;;4;10;13;44;39;4
-1;32;45;F;436;;;;;;;2;14;47;142;177;54
-1;32;45;T;551;;;;;1;;6;24;60;186;216;58
-1;32;46;M;1219;;;1;3;3;7;37;99;155;457;410;47
-1;32;46;F;1910;;1;2;5;5;15;38;78;172;574;820;200
-1;32;46;T;3129;;1;3;8;8;22;75;177;327;1031;1230;247
-1;32;47;M;3086;1;3;;3;4;13;46;131;309;1078;1329;169
-1;32;47;F;3313;1;1;;2;3;8;24;81;210;925;1661;397
-1;32;47;T;6399;2;4;;5;7;21;70;212;519;2003;2990;566
-1;32;48;M;960;;;;;2;3;16;36;89;323;421;70
-1;32;48;F;864;;;;;2;4;12;23;55;221;422;125
-1;32;48;T;1824;;;;;4;7;28;59;144;544;843;195
-1;32;49;M;0;;;;;;;;;;;;
-1;32;49;F;43;;;;7;20;15;;1;;;;
-1;32;49;T;43;;;;7;20;15;;1;;;;
-1;32;50;M;706;706;;;;;;;;;;;
-1;32;50;F;572;572;;;;;;;;;;;
-1;32;50;T;1278;1278;;;;;;;;;;;
-1;32;51;M;58;23;6;4;3;2;6;4;6;2;2;;
-1;32;51;F;50;23;5;2;2;4;2;4;5;;2;1;
-1;32;51;T;108;46;11;6;5;6;8;8;11;2;4;1;
-1;32;52;M;256;127;8;10;7;15;25;12;25;12;10;5;
-1;32;52;F;195;85;10;2;8;9;13;15;14;12;10;16;1
-1;32;52;T;451;212;18;12;15;24;38;27;39;24;20;21;1
-1;32;53;M;398;130;11;10;19;11;23;47;80;34;22;10;1
-1;32;53;F;398;119;14;7;17;17;21;43;77;33;26;22;2
-1;32;53;T;796;249;25;17;36;28;44;90;157;67;48;32;3
-1;32;54;M;114;114;;;;;;;;;;;
-1;32;54;F;75;75;;;;;;;;;;;
-1;32;54;T;189;189;;;;;;;;;;;
-1;32;55;M;11275;114;33;21;227;415;762;1344;1914;1743;2431;1955;316
-1;32;55;F;9450;97;18;12;74;138;266;508;828;818;2125;3275;1291
-1;32;55;T;20725;211;51;33;301;553;1028;1852;2742;2561;4556;5230;1607
-1;32;56;M;9185;20;7;14;41;94;273;604;1017;1111;2311;2890;803
-1;32;56;F;14111;10;6;4;12;31;86;222;367;582;2534;6259;3998
